DEPTH,GR,NPHI,RHOB,RS,RD,VP,VS,TIME,PHIE,SW,VSH,LR,MR,PI,SI,VPVS,LITHO,LITHO_LBL,LITHO_GMM
5042.0,16.083,0.1011,2.4341,10.9725,7.4136,4935.9312,3243.7493,3338.937,0.1104,0.9822,0.0083,20188724.0,63990856.0,12014.55013392,7895.61017113,1.521674686758314,2,Wet Sand,2
5042.5,11.7032,0.0963,2.4692,8.1924,5.6367,4738.6533,3095.9167,3339.1533,0.1179,1.0,0.0,20031318.0,58438000.0,11700.68272836,7644.43751564,1.530613953534344,2,Wet Sand,2
5043.0,11.7032,0.0963,2.4606,8.1924,5.6367,4836.3047,3161.7234,3339.3699,0.1179,1.0,0.0,19923542.0,58632368.0,11900.211344819998,7779.736598039999,1.5296419351547323,2,Wet Sand,2
5043.5,10.0655,0.0965,2.4606,7.8892,5.4672,4738.6533,3095.9167,3339.5925,0.1254,1.0,0.0,23152382.0,52281692.0,11659.93030998,7617.81263202,1.530613953534344,2,Wet Sand,2
5044.0,10.0655,0.0965,2.4561,7.8892,5.4672,4728.645,3063.5825,3339.813,0.1254,1.0,0.0,21650800.0,56618544.0,11614.024984500002,7524.46497825,1.5435017663144377,2,Wet Sand,2
5044.5,11.7749,0.0959,2.4461,7.0337,5.2102,4760.4033,3117.99,3340.019,0.1154,1.0,0.0,19252948.0,58169988.0,11644.42251213,7626.915338999999,1.5267538702818162,2,Wet Sand,2
5045.0,11.7749,0.0959,2.4536,7.0337,5.2102,4732.1499,3034.3467,3340.2273,0.1154,1.0,0.0,23952998.0,55430228.0,11610.80299464,7445.073063119999,1.5595284151280406,2,Wet Sand,2
5045.5,10.4932,0.1057,2.4345,6.8625,4.8375,4747.2603,3094.2864,3340.4431,0.131,1.0,0.0,20074886.0,56744672.0,11557.20520035,7533.0402408,1.5342019730300336,2,Wet Sand,2
5046.0,10.4932,0.1057,2.4486,6.8625,4.8375,4692.7798,3076.6389,3340.6563,0.131,1.0,0.0,18531050.0,56752716.0,11490.74061828,7533.458010539999,1.5252943073689929,2,Wet Sand,2
5046.5,11.8242,0.1105,2.4254,7.1519,4.9887,4748.5283,3124.7375,3340.8669,0.133,1.0,0.0,17769086.0,57438868.0,11517.08053882,7578.7383325,1.5196567071634015,2,Wet Sand,2
5047.0,11.8242,0.1105,2.4568,7.1519,4.9887,4646.4043,3083.9783,3341.0813,0.133,1.0,0.0,23102412.0,53601096.0,11415.28608424,7576.717887440001,1.5066267813881828,2,Wet Sand,2
5047.5,4.1559,0.1061,2.4334,7.1519,4.7681,4674.4492,3083.9783,3341.2991,0.1292,1.0,0.0,16749318.0,56317488.0,11374.80468328,7504.55279522,1.5157205224174242,2,Wet Sand,2
5048.0,4.1559,0.1061,2.4601,7.1519,4.7681,4750.5518,3088.2832,3341.5203,0.1292,1.0,0.0,17770244.0,64808692.0,11686.832483180002,7597.48550032,1.5382500542696345,2,Wet Sand,2
5048.5,0.0,0.1067,2.4545,7.8728,5.7534,4750.5518,3221.907,3341.741,0.1243,1.0,0.0,21043092.0,57461312.0,11660.2293931,7908.1707315,1.4744534215295475,2,Wet Sand,2
5049.0,0.0,0.1067,2.442,7.8728,5.7534,4946.5464,3221.907,3341.9583,0.1243,1.0,0.0,14421656.0,65743760.0,12079.466308800002,7867.896894000001,1.5352852829085384,2,Wet Sand,2
5049.5,0.0,0.1164,2.4344,7.8728,5.7534,4828.5137,3088.2832,3342.1726,0.1303,0.9692,0.0,15131136.0,61520120.0,11754.533751280002,7518.11662208,1.5634944683829517,2,Wet Sand,2
5050.0,0.0,0.1164,2.4277,7.8728,5.7534,4616.4946,3127.55835,3342.3911,0.1303,0.9692,0.0,17158500.0,54224708.0,11207.46394042,7592.773406295001,1.4760698549397169,2,Wet Sand,2
5050.5,0.0,0.1083,2.4277,7.8078,5.4859,4616.4946,3033.2097,3342.6033,0.1217,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5051.0,0.0,0.1083,2.4277,7.8078,5.4859,4616.4946,3033.2097,3342.8154,0.1217,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5051.5,0.0,0.113,2.4277,7.738,5.3769,4616.4946,3033.2097,3343.0278,0.1347,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5052.0,0.0,0.113,2.4277,7.738,5.3769,4616.4946,3033.2097,3343.24,0.1347,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5052.5,0.0,0.1094,2.4277,7.738,5.3769,4616.4946,3033.2097,3343.4521,0.132,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5053.0,0.0,0.1094,2.4277,7.738,5.3769,4616.4946,3033.2097,3343.6643,0.132,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5053.5,0.0,0.1083,2.4277,7.5463,5.2014,4616.4946,3033.2097,3343.8765,0.1279,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5054.0,0.0,0.1083,2.4277,7.5463,5.2014,4616.4946,3033.2097,3344.0889,0.1279,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5054.5,0.0,0.1043,2.4277,7.8263,5.7046,4616.4946,3033.2097,3344.301,0.1244,0.9806,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5055.0,0.0,0.1043,2.4277,7.8263,5.7046,4616.4946,3033.2097,3344.5132,0.1244,0.9806,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5055.5,0.0,0.0948,2.4277,7.8263,5.7046,4616.4946,3033.2097,3344.7253,0.1086,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5056.0,0.0,0.0948,2.4277,7.8263,5.7046,4616.4946,3033.2097,3344.9375,0.1086,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5056.5,0.0,0.0995,2.4277,7.8263,5.7046,4616.4946,3033.2097,3345.1499,0.125,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5057.0,0.0,0.0995,2.4277,7.8263,5.7046,4616.4946,3033.2097,3345.3621,0.125,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5057.5,0.0,0.1016,2.4277,12.0058,8.6529,4616.4946,3033.2097,3345.5742,0.1187,0.8868,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5058.0,0.0,0.1016,2.4277,12.0058,8.6529,4616.4946,3033.2097,3345.7864,0.1187,0.8868,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5058.5,0.0,0.105,2.4277,12.0058,8.6529,4616.4946,3033.2097,3345.9985,0.0977,0.7241,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5059.0,0.0,0.105,2.4277,12.0058,8.6529,4616.4946,3033.2097,3346.2109,0.0977,0.7241,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5059.5,0.0,0.1115,2.4277,9.0246,6.3528,4616.4946,3033.2097,3346.4231,0.1076,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5060.0,0.0,0.1115,2.4277,9.0246,6.3528,4616.4946,3033.2097,3346.6353,0.1076,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5060.5,0.0,0.0992,2.4277,9.1262,6.0958,4616.4946,3033.2097,3346.8474,0.1195,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5061.0,0.0,0.0992,2.4277,9.1262,6.0958,4616.4946,3033.2097,3347.0596,0.1195,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5061.5,0.0,0.097,2.4277,7.4735,5.6971,4616.4946,3033.2097,3347.272,0.122,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5062.0,0.0,0.097,2.4277,7.4735,5.6971,4616.4946,3033.2097,3347.4841,0.122,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5062.5,0.0,0.1062,2.4277,7.8902,5.6971,4616.4946,3033.2097,3347.6963,0.1237,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5063.0,0.0,0.1062,2.4277,7.8902,5.6971,4616.4946,3033.2097,3347.9084,0.1237,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5063.5,0.0,0.1102,2.4277,8.4588,5.9246,4616.4946,3033.2097,3348.1206,0.1283,0.9962,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5064.0,0.0,0.1102,2.4277,8.4588,5.9246,4616.4946,3033.2097,3348.333,0.1283,0.9962,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5064.5,0.0,0.1016,2.4277,9.1033,6.3778,4616.4946,3033.2097,3348.5452,0.1211,0.9826,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5065.0,0.0,0.1016,2.4277,9.1033,6.3778,4616.4946,3033.2097,3348.7573,0.1211,0.9826,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5065.5,0.0,0.096,2.4277,10.7325,7.2437,4616.4946,3033.2097,3348.9695,0.115,0.9785,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5066.0,0.0,0.096,2.4277,10.7325,7.2437,4616.4946,3033.2097,3349.1816,0.115,0.9785,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5066.5,0.0,0.0905,2.4277,11.0819,7.2098,4616.4946,3033.2097,3349.394,0.1109,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5067.0,0.0,0.0905,2.4277,11.0819,7.2098,4616.4946,3033.2097,3349.6062,0.1109,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5067.5,0.0,0.1028,2.4277,11.0819,7.2098,4616.4946,3033.2097,3349.8184,0.1249,0.9884,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5068.0,0.0,0.1028,2.4277,11.0819,7.2098,4616.4946,3033.2097,3350.0305,0.1249,0.9884,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5068.5,0.0,0.1057,2.4277,8.5824,6.1515,4616.4946,3033.2097,3350.2427,0.1103,0.9948,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5069.0,0.0,0.1057,2.4277,8.5824,6.1515,4616.4946,3033.2097,3350.4551,0.1103,0.9948,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5069.5,0.0,0.0956,2.4277,9.608,7.0578,4616.4946,3033.2097,3350.6672,0.1193,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5070.0,0.0,0.0956,2.4277,9.608,7.0578,4616.4946,3033.2097,3350.8794,0.1193,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5070.5,0.0,0.0959,2.4277,9.608,7.0578,4616.4946,3033.2097,3351.0916,0.1207,0.9349,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5071.0,0.0,0.0959,2.4277,9.608,7.0578,4616.4946,3033.2097,3351.3037,0.1207,0.9349,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5071.5,0.0,0.11,2.4277,11.4703,8.4112,4616.4946,3033.2097,3351.5161,0.1024,0.7916,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5072.0,0.0,0.11,2.4277,11.4703,8.4112,4616.4946,3033.2097,3351.7283,0.1024,0.7916,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5072.5,0.0,0.1149,2.4277,20.7891,13.4576,4616.4946,3033.2097,3351.9404,0.1165,0.9105,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5073.0,0.0,0.1149,2.4277,20.7891,13.4576,4616.4946,3033.2097,3352.1526,0.1165,0.9105,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5073.5,0.0,0.1549,2.4277,34.7766,18.6725,4616.4946,3033.2097,3352.3647,0.1227,0.4649,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5074.0,0.0,0.1549,2.4277,34.7766,18.6725,4616.4946,3033.2097,3352.5771,0.1227,0.4649,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5074.5,0.0,0.1338,2.4277,34.7766,18.6725,4616.4946,3033.2097,3352.7893,0.1091,0.6184,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5075.0,0.0,0.1338,2.4277,34.7766,18.6725,4616.4946,3033.2097,3353.0015,0.1091,0.6184,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5075.5,0.0,0.1293,2.4277,14.239,9.2208,4616.4946,3033.2097,3353.2136,0.1146,0.8876,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5076.0,0.0,0.1293,2.4277,14.239,9.2208,4616.4946,3033.2097,3353.426,0.1146,0.8876,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5076.5,0.0,0.1146,2.4277,5.9327,4.5022,4616.4946,3033.2097,3353.6382,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5077.0,0.0,0.1146,2.4277,5.9327,4.5022,4616.4946,3033.2097,3353.8503,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
