DEPTH,GR,NPHI,RHOB,RS,RD,VP,VS,TIME,PHIE,SW,VSH,LR,MR,PI,SI,VPVS
4629.0,117.3785,0.2303,2.5975,1.6703,1.7667,3608.0999,1936.9795,3055.5601,0.0588,1.0,0.6643,37207084.0,25314024.0,9372.039490250001,5031.30425125,1.8627455272500304
4629.5,119.3205,0.2444,2.5919,1.7077,1.729,3503.3274,1916.4833,3055.8672,0.0614,1.0,0.6281,33102590.0,24674400.0,9080.27428806,4967.33306527,1.8279978750662738
4630.0,119.3205,0.2444,2.5919,1.7077,1.7841,3503.3274,1916.4833,3056.1743,0.0614,1.0,0.6281,30831012.0,24103694.0,9080.27428806,4967.33306527,1.8279978750662738
4630.5,127.4139,0.251,2.5879,1.7401,1.7841,3503.3274,1896.099,3056.4814,0.0598,1.0,0.6668,33000490.0,24598296.0,9066.260978459999,4906.9146021,1.8476500435894962
4631.0,127.4139,0.251,2.5879,1.7401,1.7841,3516.2361,1894.1901,3056.7886,0.0598,1.0,0.6668,34745236.0,24029352.0,9099.66740319,4901.97455979,1.8563269336060833
4631.5,128.6422,0.2566,2.5845,1.4116,1.5052,3500.2217,1896.099,3057.0957,0.0598,1.0,0.6745,33806792.0,24014588.0,9046.32298365,4900.4678655,1.8460121016887832
4632.0,128.6422,0.2566,2.5845,1.4116,1.3258,3376.4063,1790.7228,3057.4028,0.0598,1.0,0.6745,33309652.0,21419524.0,8726.32208235,4628.1230766,1.8854991403471268
4632.5,133.321,0.2692,2.6068,1.3762,1.3344,3376.4063,1790.7228,3057.71,0.0522,1.0,0.7277,33886948.0,21790750.0,8801.615942839999,4668.05619504,1.8854991403471268
4633.0,133.321,0.2692,2.6068,1.3762,1.3515,3406.2563,1777.2678,3058.0171,0.0522,1.0,0.7277,35915220.0,21464522.0,8879.42892284,4632.98170104,1.9165689605134353
4633.5,135.2771,0.2692,2.5605,1.3282,1.3195,3364.907,1731.5624,3058.3242,0.0618,1.0,0.6952,34917992.0,19657388.0,8615.844373500002,4433.6655252,1.94327793211495
4634.0,135.2771,0.2692,2.5605,1.3282,1.2595,3342.1052,1731.5624,3058.6313,0.0618,1.0,0.6952,33915344.0,19657388.0,8557.460364600001,4433.6655252,1.9301095935093069
4634.5,135.2771,0.2537,2.5893,1.2878,1.2078,3342.1052,1731.5624,3058.9385,0.0592,1.0,0.6741,34682584.0,20102080.0,8653.712994360001,4483.53452232,1.9301095935093069
4635.0,135.2771,0.2537,2.5893,1.2878,1.3165,3342.1052,1731.5624,3059.2456,0.0592,1.0,0.6741,34682584.0,20102080.0,8653.712994360001,4483.53452232,1.9301095935093069
4635.5,130.3777,0.2537,2.5893,1.6741,1.5817,3450.4854,1841.6541,3059.5527,0.0524,1.0,0.6887,35623172.0,23586814.0,8934.34184622,4768.59496113,1.873579517456617
4636.0,130.3777,0.2537,2.5893,1.6741,1.7295,3506.7695,1892.674,3059.8599,0.0524,1.0,0.6887,35696428.0,24911782.0,9080.07826635,4900.7007882,1.8528122117173902
4636.5,130.3777,0.2389,2.6371,1.7093,1.5817,3501.3474,1892.674,3060.167,0.059,1.0,0.6871,32605468.0,24609890.0,9233.40322854,4991.170605400001,1.84994742887576
4637.0,130.3777,0.2389,2.6371,1.7093,1.5621,3501.3474,1892.674,3060.4741,0.059,1.0,0.6871,34006464.0,23909392.0,9233.40322854,4991.170605400001,1.84994742887576
4637.5,130.2137,0.2488,2.5836,1.4895,1.4351,3298.4336,1798.8265,3060.7813,0.0299,1.0,0.8445,33542732.0,24622072.0,8521.83304896,4647.4481454,1.833658554618803
4638.0,130.2137,0.2488,2.5836,1.4895,1.4502,3298.4336,1798.8265,3061.0884,0.0299,1.0,0.8445,33542732.0,24622072.0,8521.83304896,4647.4481454,1.833658554618803
4638.5,139.6781,0.2488,2.5836,1.5283,1.461,3259.8408,1798.8265,3061.3955,0.061,1.0,0.6572,27734634.0,21598776.0,8422.12469088,4647.4481454,1.8122041230769061
4639.0,139.6781,0.2488,2.5836,1.5283,1.4449,3358.748,1798.8265,3061.7026,0.061,1.0,0.6572,32104256.0,21598776.0,8677.6613328,4647.4481454,1.8671884142244959
4639.5,135.0885,0.2555,2.5962,1.4943,1.4227,3358.748,1801.6399,3062.0098,0.0572,1.0,0.6862,34985344.0,21878234.0,8719.9815576,4677.41750838,1.8642726551515652
4640.0,135.0885,0.2555,2.5962,1.4943,1.4981,3407.3569,1791.3353,3062.3169,0.0572,1.0,0.6862,32780712.0,21628682.0,8846.17998378,4650.66470586,1.9021323925230527
4640.5,139.058,0.2555,2.5827,1.4937,1.4904,3407.3569,1798.6121,3062.624,0.0587,1.0,0.6917,34286016.0,21578584.0,8800.180665630001,4645.27547067,1.8944367715529102
4641.0,139.058,0.2555,2.5827,1.4937,1.4255,3407.3569,1798.6121,3062.9312,0.0587,1.0,0.6917,34286016.0,21578584.0,8800.180665630001,4645.27547067,1.8944367715529102
4641.5,139.058,0.2566,2.6159,1.5612,1.4548,3366.572,1804.2742,3063.2383,0.0532,1.0,0.7027,33003442.0,22276520.0,8806.6156948,4719.80087978,1.8658871251387399
4642.0,139.058,0.2566,2.6159,1.5612,1.564,3369.9963,1804.2742,3063.5454,0.0532,1.0,0.7027,33161294.0,22276520.0,8815.573321169999,4719.80087978,1.8677850074007596
4642.5,143.026,0.253,2.5992,1.6459,1.5559,3369.9963,1813.2463,3063.8525,0.0563,1.0,0.6923,32300690.0,22212274.0,8759.29438296,4712.98978296,1.8585430451450526
4643.0,143.026,0.253,2.5992,1.6459,1.6117,3410.0215,1822.2581,3064.1597,0.0563,1.0,0.6923,32232754.0,23162916.0,8863.3278828,4736.413253520001,1.87131641780053
4643.5,155.9529,0.2566,2.5596,1.8777,1.8133,3363.4587,1822.2581,3064.4668,0.0665,1.0,0.6374,29191770.0,22462498.0,8609.10888852,4664.25183276,1.8457641648019016
4644.0,155.9529,0.2566,2.5596,1.8777,1.8668,3434.1804,1822.2581,3064.7739,0.0665,1.0,0.6374,33755864.0,21755246.0,8790.128151840001,4664.25183276,1.884574089696734
4644.5,163.8081,0.2798,2.5743,1.9234,1.9557,3434.1804,1822.2581,3065.0811,0.0579,1.0,0.7115,34144704.0,22005848.0,8840.61060372,4691.03902683,1.884574089696734
4645.0,163.8081,0.2798,2.5743,1.9234,1.932,3444.1145,1821.7473,3065.3882,0.0579,1.0,0.7115,34622196.0,21993514.0,8866.18395735,4689.72407439,1.8905555671744374
4645.5,163.8081,0.2778,2.6014,1.9011,1.904,3448.385,1821.7473,3065.6953,0.0514,1.0,0.7395,36244916.0,22113628.0,8970.628739,4739.09342622,1.8928997452061547
4646.0,163.8081,0.2778,2.6014,1.9011,1.9293,3400.9165,1821.7473,3066.0024,0.0514,1.0,0.7395,33353946.0,22459006.0,8847.1441831,4739.09342622,1.866843167545795
4646.5,162.2363,0.2667,2.6045,1.9401,1.9563,3443.3674,1824.576,3066.3096,0.0532,1.0,0.7198,35264448.0,22582534.0,8968.250393299999,4752.108192,1.8872151118944895
4647.0,162.2363,0.2667,2.6045,1.9401,1.9535,3433.0664,1828.3981,3066.6167,0.0532,1.0,0.7198,34594536.0,22677242.0,8941.4214388,4762.06285145,1.8776361668719739
4647.5,162.2363,0.2642,2.5812,1.8849,1.9,3447.4099,1833.967,3066.9238,0.06,1.0,0.6789,34364088.0,22409198.0,8898.45443388,4733.8356204,1.8797556880794475
4648.0,162.2363,0.2642,2.5812,1.8849,1.8933,3426.7751,1833.967,3067.231,0.06,1.0,0.6789,34126608.0,22055402.0,8845.19188812,4733.8356204,1.8685042315374265
4648.5,168.8818,0.2642,2.5612,1.9847,1.9592,3426.1396,1835.3784,3067.5381,0.0645,1.0,0.6629,32806630.0,22097248.0,8775.028743519999,4700.77115808,1.8667211077563077
4649.0,168.8818,0.2642,2.5612,1.9847,2.0163,3521.9282,1876.7722,3067.8452,0.0645,1.0,0.6629,35156496.0,23105218.0,9020.36250584,4806.78895864,1.8765880057260012
4649.5,168.8818,0.2622,2.5663,2.1769,2.1325,3527.3411,1880.1329,3068.1506,0.0635,1.0,0.6648,35381640.0,23280478.0,9052.215464930001,4824.98506127,1.8761126407606612
4650.0,168.8818,0.2622,2.5663,2.1769,2.3145,3528.521,1927.7572,3068.4475,0.0635,1.0,0.6648,35866704.0,24474818.0,9055.243442300001,4947.20330236,1.8303762527770615
4650.5,155.5301,0.2644,2.5976,2.3088,2.3754,3588.6604,1928.5244,3068.7371,0.0552,1.0,0.7066,33818916.0,25095442.0,9321.90425504,5009.53498144,1.8608322508131088
4651.0,155.5301,0.2644,2.5976,2.3088,2.3546,3593.365,1928.5244,3069.0249,0.0552,1.0,0.7066,38628536.0,25841008.0,9334.124924,5009.53498144,1.863271732522544
4651.5,147.903,0.2644,2.5875,2.363,2.365,3601.2576,1928.5244,3069.3125,0.0569,1.0,0.7041,36203948.0,25312958.0,9318.25404,4990.056885,1.8673642915796138
4652.0,147.903,0.2644,2.5875,2.363,2.4214,3593.365,1915.6029,3069.6006,0.0569,1.0,0.7041,37313468.0,24568108.0,9297.8319375,4956.62250375,1.8758402380785704
4652.5,147.903,0.2565,2.5917,2.4962,2.4702,3554.6931,1887.6174,3069.8909,0.0581,1.0,0.6831,37007780.0,23933016.0,9212.69810727,4892.13801558,1.8831639822773407
4653.0,147.903,0.2565,2.5917,2.4962,2.4024,3597.6106,1896.4777,3070.1821,0.0581,1.0,0.6831,38619184.0,24158222.0,9323.92739202,4915.1012550899995,1.8969959942054684
4653.5,149.5896,0.2562,2.5824,2.3867,2.3149,3600.054,1892.8644,3070.4751,0.0604,1.0,0.6712,38642416.0,23893846.0,9296.779449599999,4888.133026559999,1.9019080289111043
4654.0,149.5896,0.2562,2.5824,2.3867,2.2355,3502.0999,1885.4993,3070.7537,0.0604,1.0,0.6712,34374200.0,23708266.0,9043.82278176,4869.11339232,1.8573859454628279
4654.5,152.5507,0.2562,2.5699,2.1634,2.1477,3499.8518,1880.995,3071.0291,0.0637,1.0,0.6565,34162368.0,23367258.0,8994.26914082,4833.9690505,1.8606385450253722
4655.0,152.5507,0.2562,2.5699,2.1634,2.1161,3525.3501,1885.4993,3071.3064,0.0637,1.0,0.6565,35121320.0,23479304.0,9059.79722199,4845.54465107,1.8697170028119343
4655.5,155.4189,0.2608,2.5833,2.0951,2.1277,3543.1973,1880.995,3071.5852,0.0502,1.0,0.7341,37804128.0,24417178.0,9153.14158509,4859.1743835,1.8836824659289366
4656.0,155.4189,0.2608,2.5833,2.0951,2.0384,3520.8501,1864.056,3071.8718,0.0502,1.0,0.7341,37590280.0,23979390.0,9095.41206333,4815.4158648,1.8888113339942576
4656.5,155.4189,0.2652,2.5833,2.1744,2.069,3506.9229,1868.0271,3072.1621,0.0586,1.0,0.6913,36419560.0,22826894.0,9059.43392757,4825.6744074299995,1.87734048397906
4657.0,155.4189,0.2652,2.5833,2.1744,2.2656,3493.1975,1868.0271,3072.4473,0.0586,1.0,0.6913,34857900.0,23287136.0,9023.97710175,4825.6744074299995,1.869992946033813
4657.5,155.4189,0.2649,2.5454,2.3816,2.3921,3504.7856,1890.8481,3072.7319,0.0685,1.0,0.6456,33256426.0,23164630.0,8921.08126624,4812.96475374,1.8535521705841946
4658.0,155.4189,0.2649,2.5454,2.3816,2.4171,3504.7856,1890.8481,3073.0198,0.0685,1.0,0.6456,36092252.0,23164630.0,8921.08126624,4812.96475374,1.8535521705841946
4658.5,158.7295,0.2915,2.5584,2.1272,2.2888,3504.7856,1890.8481,3073.3162,0.0594,1.0,0.7172,37381396.0,23401850.0,8966.64347904,4837.54577904,1.8535521705841946
4659.0,158.7295,0.2915,2.5584,2.1272,2.1377,3428.7063,1779.8301,3073.6118,0.0594,1.0,0.7172,33037788.0,20734518.0,8772.00219792,4553.51732784,1.9264233704104679
4659.5,163.3471,0.2915,2.574,2.1042,2.1203,3428.7063,1779.8301,3073.906,0.0533,1.0,0.7505,36747668.0,20570800.0,8825.4900162,4581.2826774,1.9264233704104679
4660.0,163.3471,0.2915,2.574,2.1042,2.1577,3370.8723,1779.8301,3074.2034,0.0533,1.0,0.7505,33307522.0,20988148.0,8676.6253002,4581.2826774,1.893929257629703
4660.5,171.0464,0.2794,2.5771,2.1963,2.2041,3409.2739,1794.7264,3074.5027,0.0573,1.0,0.714,34409744.0,21392378.0,8786.039767690001,4625.18940544,1.8996064804083788
4661.0,171.0464,0.2794,2.5771,2.1963,2.2114,3446.9421,1825.4044,3074.802,0.0573,1.0,0.714,33973592.0,22468068.0,8883.11448591,4704.24967924,1.8883169669142905
4661.5,173.3071,0.2785,2.5771,2.2258,2.233,3444.0327,1825.4044,3075.0994,0.0672,1.0,0.6699,33574884.0,21526168.0,8875.61667117,4704.24967924,1.8867231283106365
4662.0,173.3071,0.2785,2.5771,2.2258,2.229,3445.999,1828.9587,3075.3882,0.0672,1.0,0.6699,32719084.0,21997830.0,8880.6840229,4713.40946577,1.884131664646118
4662.5,173.3071,0.2811,2.5626,2.1405,2.1614,3436.585,1828.9587,3075.6733,0.0518,1.0,0.7408,34522964.0,22555442.0,8806.592721,4686.88956462,1.8789844735149024
4663.0,173.3071,0.2811,2.5626,2.1405,2.1075,3422.1775,1814.8853,3075.959,0.0518,1.0,0.7408,34548224.0,22209660.0,8769.6720615,4650.82506978,1.885616407824781
4663.5,173.7917,0.2886,2.5626,2.0861,2.0808,3372.7896,1790.0645,3076.2483,0.0591,1.0,0.7159,32618194.0,21042578.0,8643.110628960001,4587.219287700001,1.8841721066475539
4664.0,173.7917,0.2886,2.5626,2.0861,2.0719,3328.1504,1746.0675,3076.5515,0.0591,1.0,0.7159,32697222.0,20020904.0,8528.71821504,4474.472575500001,1.9060834704271168
4664.5,173.7917,0.293,2.5721,2.0823,2.0725,3347.9053,1755.5673,3076.8552,0.0553,1.0,0.7368,33372472.0,20389690.0,8611.14722213,4515.49465233,1.9070219068218006
4665.0,173.7917,0.293,2.5721,2.0823,2.079,3343.8137,1748.6078,3077.1602,0.0553,1.0,0.7368,33514012.0,20228352.0,8600.62321777,4497.59412238,1.9122719800289123
4665.5,169.4773,0.291,2.6028,2.0398,2.0521,3366.8992,1779.3812,3077.457,0.048,1.0,0.7689,33897328.0,21449618.0,8763.36523776,4631.3733873599995,1.8921742007839577
4666.0,169.4773,0.291,2.6028,2.0398,1.988,3373.2485,1790.2306,3077.7505,0.048,1.0,0.7689,33662520.0,21711982.0,8779.891195799999,4659.6122056799995,1.884253626320542
4666.5,169.4773,0.302,2.5915,1.834,1.8802,3367.8591,1779.3812,3078.0474,0.0477,1.0,0.7787,33647060.0,21263778.0,8727.80685765,4611.2663798,1.8927136579840227
4667.0,169.4773,0.302,2.5915,1.834,1.7545,3379.4346,1779.3812,3078.3411,0.0477,1.0,0.7787,35608728.0,20545208.0,8757.8047659,4611.2663798,1.8992190093949515
4667.5,176.0074,0.302,2.6088,1.9365,1.8464,3353.2017,1779.3812,3078.635,0.0398,1.0,0.8169,35959664.0,20282452.0,8747.83259496,4642.04967456,1.8844762999631557
4668.0,176.0074,0.302,2.6088,1.9365,1.9911,3367.554,1779.8613,3078.9319,0.0398,1.0,0.8169,34060544.0,21560254.0,8785.2748752,4643.30215944,1.8920316993239867
4668.5,178.405,0.2986,2.563,2.0245,1.973,3402.8909,1785.6442,3079.2288,0.0564,1.0,0.7375,34175824.0,20945322.0,8721.6093767,4576.6060846,1.9056936986662851
4669.0,178.405,0.2986,2.563,2.0245,1.9232,3368.678,1780.1243,3079.5247,0.0564,1.0,0.7375,32912544.0,20816028.0,8633.921714,4562.4585809,1.892383582427362
4669.5,178.405,0.2968,2.5815,1.9739,1.8918,3376.3088,1784.9038,3079.8188,0.0518,1.0,0.756,33505296.0,21231168.0,8715.9411672,4607.7291597,1.891591468402947
4670.0,178.405,0.2968,2.5815,1.9739,1.9169,3395.8809,1754.1527,3080.115,0.0518,1.0,0.756,35839116.0,20505912.0,8766.466543350001,4528.34519505,1.9359095134648197
4670.5,178.405,0.2879,2.5679,2.0041,1.9509,3328.3721,1731.7512,3080.4063,0.0578,1.0,0.7208,33498978.0,19775486.0,8546.92671559,4446.963906479999,1.9219689872309602
4671.0,178.405,0.2879,2.5679,2.0041,2.005,3296.9565,1728.2772,3080.6973,0.0578,1.0,0.7208,32285010.0,19696226.0,8466.25459635,4438.043021879999,1.907654917856927
4671.5,177.0712,0.2842,2.5678,2.1191,2.0984,3296.5144,1727.152,3080.9875,0.0587,1.0,0.7128,32314554.0,19669056.0,8464.78967632,4434.9809056,1.9086417408543082
4672.0,177.0712,0.2842,2.5678,2.1191,2.12,3291.3635,1729.2783,3081.2783,0.0587,1.0,0.7128,31993892.0,19717516.0,8451.5631953,4440.44081874,1.9033162562671375
4672.5,172.3256,0.2845,2.5734,2.1214,2.0835,3289.8252,1727.0237,3081.5715,0.0571,1.0,0.7204,32169762.0,19752006.0,8466.036169680001,4444.32278958,1.904910280038427
4673.0,172.3256,0.2845,2.5734,2.1214,2.1468,3295.0068,1731.7611,3081.8623,0.0571,1.0,0.7204,32178692.0,19860518.0,8479.37049912,4456.51401474,1.9026913123293971
4673.5,177.0712,0.2845,2.5625,2.1453,2.1902,3300.2979,1737.5194,3082.1533,0.0608,1.0,0.6999,31873456.0,19823808.0,8457.01336875,4452.3934625,1.899430820743642
4674.0,177.0712,0.2845,2.5625,2.1453,2.1021,3331.4534,1733.3496,3082.4436,0.0608,1.0,0.6999,32719896.0,20078950.0,8536.8493375,4441.70835,1.9219743091641754
4674.5,174.7905,0.2904,2.551,2.0356,2.0249,3296.8674,1733.3496,3082.7354,0.0618,1.0,0.706,31629114.0,19552094.0,8410.3087374,4421.7748296,1.9020210348795188
4675.0,174.7905,0.2904,2.551,2.0356,2.0211,3274.5215,1719.5508,3083.0259,0.0618,1.0,0.706,31293632.0,19242034.0,8353.304346500001,4386.5740908,1.9042888991706437
4675.5,178.3401,0.2904,2.5663,2.1458,2.0712,3285.97,1729.4186,3083.3096,0.0567,1.0,0.7314,31716500.0,19697678.0,8432.784811,4438.20695318,1.9000431705776726
4676.0,178.3401,0.2904,2.5663,2.1458,2.1637,3293.896,1731.0736,3083.592,0.0567,1.0,0.7314,31984530.0,19735396.0,8453.1253048,4442.4541796799995,1.9028052880016195
4676.5,187.1806,0.2937,2.5556,2.2225,2.2154,3297.0564,1740.6073,3083.8716,0.061,1.0,0.707,31422082.0,19787336.0,8425.95733584,4448.29601588,1.8941988810457133
4677.0,187.1806,0.2937,2.5556,2.2225,2.2206,3290.333,1735.0823,3084.1531,0.061,1.0,0.707,31383656.0,19661918.0,8408.775014800001,4434.17632588,1.8963555792137352
4677.5,187.1806,0.2897,2.5605,2.1701,2.1689,3290.333,1727.1666,3084.4275,0.0574,1.0,0.7319,29389600.0,19557710.0,8424.897646500001,4422.410079300001,1.905046681657693
4678.0,187.1806,0.2897,2.5605,2.1701,2.1454,3275.3977,1730.6038,3084.7051,0.0574,1.0,0.7319,31064736.0,19635628.0,8386.655810850001,4431.2110299000005,1.8926329065034988
4678.5,178.5333,0.2897,2.5543,2.2176,2.1818,3298.6907,1735.1494,3084.9841,0.061,1.0,0.7085,31707992.0,19643442.0,8425.84565501,4432.09211242,1.9010989485977403
4679.0,178.5333,0.2897,2.5543,2.2176,2.1689,3293.7322,1734.6804,3085.2646,0.061,1.0,0.7085,31515956.0,19632826.0,8413.18015846,4430.89414572,1.8987544910290104
4679.5,178.5333,0.2897,2.5586,2.2192,2.1646,3297.5237,1733.7706,3085.5427,0.0605,1.0,0.7082,31827064.0,19678322.0,8437.044138820002,4436.025457160001,1.90193771886546
4680.0,178.5333,0.2897,2.5586,2.2192,2.1705,3265.95,1729.8033,3085.8218,0.0605,1.0,0.7082,30650336.0,19588368.0,8356.25967,4425.87472338,1.8880470397992648
4680.5,181.2355,0.297,2.5619,2.1201,2.1111,3292.7998,1733.5685,3086.1074,0.0552,1.0,0.7461,31714092.0,19724514.0,8435.82380762,4441.229140150001,1.8994344901859948
4681.0,181.2355,0.297,2.5619,2.1201,2.0761,3263.2786,1724.6169,3086.3928,0.0552,1.0,0.7461,30850150.0,19521338.0,8360.19344534,4418.29603611,1.892175937740144
4681.5,181.2355,0.297,2.5768,2.2033,2.1388,3299.1904,1728.8389,3086.676,0.053,1.0,0.7507,32581248.0,19845886.0,8501.35382272,4454.87207752,1.908327259410926
4682.0,181.2355,0.297,2.5768,2.2033,2.2156,3302.5723,1749.8285,3086.9587,0.053,1.0,0.7507,31759860.0,20330704.0,8510.06830264,4508.9580788,1.8873691336036644
4682.5,172.8513,0.2972,2.562,2.2165,2.215,3295.9939,1742.9034,3087.2432,0.057,1.0,0.7336,31428678.0,19939072.0,8444.3363718,4465.3185108,1.8910938494927487
4683.0,172.8513,0.2972,2.562,2.2165,2.173,3327.1877,1745.3317,3087.5286,0.057,1.0,0.7336,32673588.0,19994668.0,8524.254887399999,4471.5398153999995,1.9063354547447915
4683.5,170.3452,0.2972,2.5584,2.1892,2.1799,3340.0801,1753.2719,3087.8145,0.0609,1.0,0.7046,32780790.0,20120344.0,8545.26092784,4485.57082896,1.9050553995646655
4684.0,170.3452,0.2972,2.5584,2.1892,2.1507,3296.9993,1737.8473,3088.0989,0.0609,1.0,0.7046,31614184.0,19767880.0,8435.04300912,4446.1085323199995,1.8971743374691206
4684.5,168.8732,0.2992,2.5676,2.1265,2.1163,3292.8604,1732.0465,3088.3789,0.055,1.0,0.7445,31927546.0,19777610.0,8454.74836304,4447.2025934,1.901138566429943
4685.0,168.8732,0.2992,2.5676,2.1265,2.1152,3290.3828,1731.8665,3088.6611,0.055,1.0,0.7445,31828242.0,19773500.0,8448.38687728,4446.7404254,1.8999055643145704
4685.5,168.4717,0.2978,2.5561,2.1965,2.1571,3362.4829,1763.145,3088.9565,0.0585,1.0,0.7278,33249274.0,20311018.0,8594.842540689999,4506.774934499999,1.9070938011337695
4686.0,168.4717,0.2978,2.5561,2.1965,2.1906,3347.2949,1763.145,3089.2493,0.0585,1.0,0.7278,31884016.0,20660732.0,8556.020493889999,4506.774934499999,1.8984796485825044
4686.5,167.1485,0.292,2.5607,2.2401,2.2,3362.6721,1763.145,3089.5454,0.0501,1.0,0.7607,34253784.0,20919412.0,8610.79444647,4514.885401500001,1.9072011093812475
4687.0,167.1485,0.292,2.5607,2.2401,2.2273,3294.2661,1763.145,3089.8381,0.0501,1.0,0.7607,30363604.0,21332314.0,8435.62720227,4514.885401500001,1.8684033928009323
4687.5,167.1485,0.292,2.5607,2.1746,2.1936,3264.9143,1728.7712,3090.1282,0.0606,1.0,0.7047,30703130.0,19597128.0,8360.466048010001,4426.86441184,1.8885751335977832
4688.0,167.1485,0.292,2.5607,2.1746,2.1054,3287.4797,1730.3385,3090.4185,0.0606,1.0,0.7047,31601564.0,19632676.0,8418.24926779,4430.877796950001,1.8999055387139567
4688.5,171.0997,0.2843,2.561,2.1185,2.0801,3297.0063,1737.9286,3090.709,0.0583,1.0,0.7242,31675080.0,19809934.0,8443.6331343,4450.8351446,1.8970896157644221
4689.0,171.0997,0.2843,2.561,2.1185,2.0945,3329.5283,1757.2129,3091.0002,0.0583,1.0,0.7242,32204402.0,20252002.0,8526.9219763,4500.2222369,1.8947779748259304
4689.5,175.7306,0.2794,2.5738,2.1233,2.0691,3280.1387,1748.962,3091.2932,0.0582,1.0,0.7101,30747856.0,20263310.0,8442.42098606,4501.4783956,1.875477397450602
4690.0,175.7306,0.2794,2.5738,2.1233,2.1084,3326.6755,1755.5945,3091.5903,0.0582,1.0,0.7101,32476654.0,20417288.0,8562.197401899999,4518.5491241,1.8948997049147738
4690.5,175.7306,0.2717,2.5662,2.2027,2.1683,3356.3032,1797.0956,3091.8906,0.0617,1.0,0.6848,31647148.0,21267838.0,8612.945271839999,4611.70672872,1.8676264078549853
4691.0,175.7306,0.2717,2.5662,2.2027,2.1712,3348.9575,1797.72,3092.1892,0.0617,1.0,0.6848,31293224.0,21282620.0,8594.0947365,4613.309064,1.8628916071468304
4691.5,168.9117,0.2717,2.5549,2.1308,2.1379,3331.4133,1790.9742,3092.488,0.0653,1.0,0.6647,30569244.0,20937578.0,8511.42784017,4575.75998358,1.8601123902287369
4692.0,168.9117,0.2717,2.5549,2.1308,2.0877,3325.6992,1763.7072,3092.7849,0.0653,1.0,0.6647,31586304.0,20304894.0,8496.82888608,4506.09552528,1.8856299957271818
4692.5,166.0385,0.2689,2.5638,2.0964,2.0725,3259.2551,1730.4073,3093.0813,0.0623,1.0,0.6826,30460432.0,19681808.0,8356.07822538,4436.4182357400005,1.88351904201976
4693.0,166.0385,0.2689,2.5638,2.0964,2.0732,3280.3611,1733.744,3093.3782,0.0623,1.0,0.6826,31215728.0,19757786.0,8410.18978818,4444.9728672,1.8920677447189436
4693.5,166.0385,0.2689,2.5723,2.0518,2.0492,3284.6101,1742.1632,3093.6746,0.0607,1.0,0.6861,31220354.0,20082644.0,8449.00256023,4481.366399359999,1.8853630360232612
4694.0,166.0385,0.2689,2.5723,2.0518,1.9891,3268.6958,1735.0724,3093.9724,0.0607,1.0,0.6861,30856574.0,19919500.0,8408.06620634,4463.126734519999,1.8838959112023221
4694.5,176.1041,0.2599,2.5563,1.9388,1.9195,3305.7207,1739.2932,3094.2688,0.0664,1.0,0.6479,31095724.0,20156882.0,8450.41382541,4446.15520716,1.9006115242674437
4695.0,176.1041,0.2599,2.5563,1.9388,1.8937,3299.0261,1739.2932,3094.5632,0.0664,1.0,0.6479,31583958.0,19768296.0,8433.30041943,4446.15520716,1.8967624894986077
4695.5,176.1041,0.2616,2.5649,2.0045,1.9431,3277.0071,1729.5128,3094.8601,0.0639,1.0,0.6618,31290628.0,19678338.0,8405.19551079,4436.02738072,1.8947573559444022
4696.0,176.1041,0.2616,2.5649,2.0045,2.0314,3288.1785,1733.6611,3095.1558,0.0639,1.0,0.6618,31584106.0,19772850.0,8433.84903465,4446.66735539,1.8966674051808625
4696.5,158.7696,0.2562,2.5677,2.095,2.065,3300.187,1739.9833,3095.4514,0.0641,1.0,0.6539,34145176.0,19960834.0,8473.8901599,4467.75511941,1.8966773991451527
4697.0,158.7696,0.2562,2.5677,2.095,2.0564,3357.135,1739.9833,3095.7527,0.0641,1.0,0.6539,32444084.0,20931150.0,8620.1155395,4467.75511941,1.929406448900975
4697.5,157.039,0.2562,2.5736,2.0613,2.02,3351.2292,1739.9833,3096.0559,0.0632,1.0,0.6522,32031842.0,20052672.0,8624.723469120001,4478.02102088,1.9260122783937064
4698.0,157.039,0.2562,2.5736,2.0613,1.9432,3351.2292,1757.8595,3096.3591,0.0632,1.0,0.6522,33452212.0,20466824.0,8624.723469120001,4524.0272092,1.906426082403059
4698.5,157.039,0.2524,2.5792,2.06,1.8864,3343.4397,1749.2661,3096.6631,0.0607,1.0,0.6734,33652020.0,20355502.0,8623.39967424,4511.7071251200005,1.9113385321993033
4699.0,157.039,0.2524,2.5792,2.06,1.9412,3360.1514,1758.8455,3096.967,0.0607,1.0,0.6734,33950156.0,20579054.0,8666.50249088,4536.4143136,1.9104301088412827
4699.5,156.0229,0.2524,2.6003,2.124,2.022,3371.3047,1758.8455,3097.2703,0.0567,1.0,0.6847,35015556.0,20917140.0,8766.40361141,4573.52595365,1.916771370765653
4700.0,156.0229,0.2524,2.6003,2.124,2.1034,3381.4104,1787.6624,3097.5728,0.0567,1.0,0.6847,34094916.0,21608168.0,8792.68146312,4648.4585387199995,1.8915262747597088
4700.5,156.0229,0.251,2.6175,2.5399,2.3362,3493.9182,1877.6913,3097.8738,0.054,1.0,0.6892,35325440.0,24155818.0,9145.3308885,4914.856977750001,1.860752190735506
4701.0,156.0229,0.251,2.6175,2.5399,2.7743,3509.6689,1919.3374,3098.1772,0.054,1.0,0.6892,33914408.0,25239226.0,9186.558345750002,5023.8656445,1.8285836039041392
